"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"657",2,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"658",2,3,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,23
"659",1,6,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,38
"660",1,5,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,29
"661",1,6,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,32
"662",1,5,9,8,1,1,1,1,1,1,1,3,2,1,1,1,1,1,4,3,1,4,1,1,1,5,1,1,1,21
"663",2,10,7,5,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,40
"664",2,7,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,2,19
"665",1,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,48
"666",2,8,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,26
"667",1,9,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,3,1,1,2,26
"668",2,6,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,22
"669",2,10,10,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,4,1,1,1,19
"670",2,7,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,37
"671",2,7,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,1,1,1,38
"672",2,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38
"673",2,8,7,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,3,2,5,1,5,1,5,1,1,2,36
"674",1,4,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31
"675",1,6,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26
"676",1,8,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,1,1,5,1,1,1,1,1,23
"677",2,9,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,25
"678",2,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,26
"679",2,10,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,31
"680",2,7,7,7,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,2,23
"681",1,6,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,18
"682",2,10,8,10,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,2,3,1,1,1,1,3,1,1,1,61
"683",2,6,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,2,22
"684",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
"685",1,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,2,22
"686",2,3,5,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,50
"687",2,10,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30
"688",1,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,2,24
"689",2,8,5,7,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,24
"690",2,7,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,28
"691",1,5,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,22
"692",2,8,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,19
"693",1,8,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,29
"694",2,6,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,26
"695",1,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,32
"696",1,9,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,2,41
"697",1,8,7,7,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,42
"698",2,8,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,2,1,1,1,1,1,2,26
"699",1,6,8,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30
"700",1,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32
"701",1,3,3,6,1,1,2,2,4,2,1,5,3,1,1,4,1,1,4,2,1,9,1,1,1,10,1,1,2,35
"702",1,10,10,7,1,4,5,4,4,1,1,7,6,1,1,2,1,1,5,2,5,4,1,1,1,5,2,1,1,33
"703",1,6,9,6,1,3,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,25
"704",2,9,2,5,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,1,1,1,1,1,2,20
"705",1,4,6,4,1,5,4,5,6,5,1,6,4,1,1,5,1,1,6,2,1,4,1,1,1,2,1,1,2,35
"706",2,8,5,6,2,1,5,1,1,1,1,2,1,1,1,1,1,1,1,2,7,7,2,6,1,6,1,1,2,18
"707",2,5,8,6,1,1,2,2,2,1,1,4,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,41
"708",1,7,6,6,1,2,2,2,6,2,1,7,1,1,1,1,1,1,7,6,4,1,1,1,1,1,1,1,1,35
"709",2,8,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,1,1,9,1,9,9,9,2,42
"710",2,8,5,4,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,5,1,3,1,37
"711",2,6,7,3,1,7,1,1,2,4,1,6,3,1,1,2,1,1,5,1,9,10,1,3,6,6,1,1,2,58
"712",2,4,5,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,62
"713",1,10,10,10,1,1,1,1,3,4,1,1,2,1,1,1,1,1,1,3,3,5,1,5,3,6,2,1,2,25
"714",1,6,5,7,1,5,5,5,6,5,2,8,5,1,1,3,1,1,6,5,5,10,1,3,6,3,1,2,2,44
"715",2,10,8,8,1,2,1,3,2,1,1,8,2,1,1,4,1,1,6,1,1,1,1,1,1,1,1,1,2,41
"716",2,5,8,8,1,3,2,4,2,2,1,1,2,1,1,1,1,1,4,1,2,2,1,3,1,1,1,1,1,59
"717",1,6,5,5,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,20
"718",2,7,10,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,18
"719",1,9,8,5,1,2,2,2,4,2,1,9,2,1,1,1,1,1,6,1,6,2,1,1,1,1,1,1,1,49
"720",2,7,10,7,1,1,3,3,3,5,1,7,2,1,1,4,1,1,5,2,5,10,1,4,3,3,1,1,1,27
"721",2,7,5,10,1,3,2,5,5,5,5,3,5,1,3,1,3,3,2,4,5,4,5,5,3,8,3,5,1,25
"722",2,6,8,8,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,28
"723",1,5,7,9,1,2,1,1,3,1,1,4,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,33
"724",2,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,5,1,1,2,20
"725",2,4,7,6,1,7,2,7,6,10,1,10,10,8,2,3,1,4,5,5,4,5,5,5,6,10,1,1,1,30
"726",2,9,8,8,1,2,4,4,4,4,1,6,1,1,1,2,1,1,5,1,1,1,1,2,2,1,1,1,1,49
"727",2,10,10,10,1,1,2,2,2,2,1,1,3,1,1,1,1,1,4,10,1,1,1,1,1,1,1,1,1,20
"728",2,7,8,7,1,3,2,2,3,2,1,5,2,1,1,2,1,1,4,1,2,5,1,2,2,5,1,1,1,30
"729",1,5,5,5,1,1,1,1,2,1,1,3,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,60
"730",2,8,10,9,1,3,1,3,2,2,1,1,2,1,1,1,1,1,6,5,5,3,1,1,1,5,1,1,2,66
"731",2,4,6,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,24
"732",2,9,5,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,23
"733",2,4,5,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,18
"734",2,5,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,51
"735",2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,55
"736",2,8,6,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,4,1,1,2,27
"737",2,5,6,6,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,36
"738",2,7,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,72
"739",2,10,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,41
"740",2,5,5,6,1,4,1,1,5,1,1,1,7,6,6,1,2,5,4,1,5,1,1,7,8,8,1,1,2,21
"741",2,3,3,3,1,1,2,1,1,1,1,1,5,1,1,1,1,2,3,1,1,1,1,1,1,4,1,1,1,23
"742",2,8,9,8,1,1,1,1,1,1,1,1,1,9,9,1,1,8,9,9,3,5,5,2,1,6,1,1,1,35
"743",2,5,5,5,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34
"744",2,8,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77
"745",2,8,8,5,1,5,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,5,1,1,1,1,1,1,2,38
"746",2,7,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,21
"747",2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,62
"748",2,9,10,9,2,1,1,2,1,1,1,1,4,4,5,2,6,7,8,8,4,9,8,1,2,7,1,2,1,62
"749",2,5,5,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,2,34
"750",2,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"751",2,5,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60
"752",2,10,5,8,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,30
"753",2,7,5,5,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,35
"754",2,6,6,6,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,25
"755",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,25
"756",2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,30
"757",2,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,39
"758",2,9,9,9,2,6,1,3,1,1,1,3,6,6,5,5,1,1,1,1,1,5,1,4,5,3,2,1,1,30
"759",1,8,7,7,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,27
"760",2,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,1,1,1,1,1,1,1,2,21
"761",2,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,54
"762",2,10,8,7,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,19
"763",2,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45
"764",2,8,8,5,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,23
"765",2,5,8,6,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,33
"766",2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,25
"767",2,10,7,8,1,1,6,1,1,2,1,1,8,1,2,2,8,2,2,2,8,2,2,8,2,2,2,2,2,25
"768",2,10,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,18
"769",1,1,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,10,1,1,2,35
"770",2,9,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,2,23
"771",2,5,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,43
"772",2,5,10,6,1,1,1,1,1,1,1,4,1,1,1,5,1,1,6,5,1,5,1,1,1,5,1,1,1,60
"773",1,5,8,6,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,5,5,3,1,1,4,2,1,2,1,42
"774",2,10,10,5,1,1,1,1,1,1,1,6,1,1,5,1,1,4,2,1,1,1,1,1,1,8,1,1,1,20
"775",2,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,5,1,1,1,44
"776",2,6,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,10,1,1,2,32
"777",2,6,5,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,67
"778",1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,2,41
"779",2,5,3,2,1,4,1,1,1,1,1,1,6,1,1,1,1,1,3,2,1,1,1,1,1,6,1,1,1,29
"780",2,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,2,45
"781",2,9,9,8,1,3,8,1,1,1,7,1,5,8,1,1,1,1,5,1,1,1,1,1,5,7,1,1,1,29
"782",2,5,7,5,1,1,1,1,1,2,1,1,3,1,1,1,1,1,5,5,5,1,1,1,1,10,1,1,1,39
"783",1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,37
"784",2,8,8,4,2,3,8,3,7,1,1,6,1,7,7,2,1,3,6,6,3,6,3,6,3,4,5,3,1,24
"785",2,5,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,47
"786",1,8,10,8,1,4,4,1,1,3,1,1,1,1,1,1,1,1,2,2,2,6,2,2,7,8,1,1,2,20
"787",2,8,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,2,8,1,1,2,44
"788",1,6,8,5,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,68
"789",2,9,7,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,42
"790",2,10,8,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,10,1,1,2,55
"791",1,3,5,3,1,1,2,7,4,3,1,1,1,5,1,1,1,1,5,10,9,8,9,3,8,8,4,6,1,32
"792",2,10,10,10,1,3,4,3,5,4,4,5,5,4,3,5,5,1,4,5,5,10,5,9,3,4,2,1,2,18
"793",1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,45
"794",2,10,8,10,1,5,1,1,3,2,4,3,3,1,1,2,3,1,1,1,3,4,3,2,4,6,2,1,2,22
"795",2,10,10,10,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,3,1,3,1,1,2,18
"796",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,10,1,1,1,1,1,29
"797",2,8,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,2,5,1,1,2,57
"798",2,9,6,5,1,1,1,1,1,3,1,4,2,1,1,1,1,1,3,1,4,2,1,1,2,5,1,1,2,31
"799",1,3,8,3,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,88
"800",1,8,8,8,1,2,3,3,3,3,1,1,3,8,8,1,3,3,8,3,3,1,3,3,1,8,1,1,1,25
"801",2,6,5,4,1,3,3,3,3,1,1,3,4,1,1,3,1,2,4,4,2,3,1,1,1,3,2,1,1,63
"802",2,5,6,4,1,1,1,4,4,1,1,3,4,1,1,2,1,1,4,4,1,5,2,1,1,3,2,1,2,65
"803",2,5,4,3,1,2,2,2,2,1,1,2,3,1,1,2,1,1,3,3,1,2,1,1,1,3,2,1,2,45
"804",2,5,8,3,1,3,3,3,2,1,1,2,3,1,1,2,1,1,3,3,1,3,1,1,1,4,2,1,2,36
"805",2,5,7,5,1,3,3,3,2,1,1,2,3,1,1,2,1,1,4,4,1,2,1,1,1,3,2,1,2,35
"806",2,6,4,4,1,3,3,3,2,1,1,2,3,1,1,2,1,2,3,3,1,2,1,1,1,3,2,1,2,40
"807",2,8,9,8,1,2,2,2,2,1,1,2,2,1,1,2,1,2,3,3,1,2,1,1,1,4,2,1,1,71
"808",2,9,6,5,1,3,2,2,2,1,1,2,3,1,1,2,1,1,3,3,1,2,1,1,1,3,2,1,2,40
"809",2,8,8,5,1,2,3,2,2,1,1,2,3,1,1,2,1,1,4,4,1,2,1,1,1,3,2,1,1,50
"810",2,6,6,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,5,1,1,1,1,5,1,1,1,40
"811",2,3,4,3,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,64
"812",2,9,9,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,5,1,1,4,1,1,3,1,1,2,54
"813",2,3,3,3,2,3,2,2,2,1,1,2,3,1,1,2,1,1,4,4,1,2,1,1,1,4,2,1,1,30
"814",2,5,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,7,8,1,1,1,8,1,1,2,42
"815",2,5,9,10,1,1,1,1,1,1,1,1,2,1,1,1,1,1,10,6,5,10,1,1,2,8,1,1,2,39
"816",2,5,8,9,1,1,1,1,1,1,1,1,2,1,1,1,1,1,10,5,5,7,1,1,1,8,1,1,2,30
"817",2,9,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,4,1,1,1,50
"818",2,8,6,10,1,2,1,1,1,1,1,1,2,1,1,1,1,1,9,6,5,10,1,2,1,9,1,1,2,30
"819",2,3,3,1,1,2,2,2,2,1,1,2,3,1,1,2,1,2,3,2,1,2,1,1,1,4,1,1,1,65
"820",2,5,5,4,1,2,2,2,3,1,1,2,2,1,1,2,1,1,3,3,1,3,1,1,1,3,2,1,1,67
"821",2,5,4,4,1,1,2,2,2,1,1,2,3,1,1,2,1,1,3,4,1,2,1,1,1,4,1,1,1,34
"822",2,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,3,1,1,1,45
"823",2,7,8,9,1,1,2,2,2,1,1,2,3,1,1,2,1,1,3,3,1,4,1,1,1,3,1,1,2,20
"824",2,4,7,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,4,2,1,2,1,1,1,5,2,1,1,30
"825",2,9,6,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,4,2,1,5,1,1,1,9,1,1,1,42
"826",2,5,5,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,8,4,1,1,1,1,1,5,1,1,1,34
"827",2,8,7,9,1,2,2,1,1,1,1,2,2,1,1,2,1,1,3,4,1,3,1,1,1,2,1,1,2,20
"828",2,6,5,9,1,2,2,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,1,1,1,3,1,1,2,20
"829",2,8,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,1,1,1,6,1,1,2,42
"830",2,8,8,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,1,1,1,4,1,1,2,25
"831",2,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,3,1,2,1,4,2,1,1,27
"832",2,7,8,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,1,3,1,5,1,1,2,36
"833",2,8,9,6,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,5,1,1,2,27
"834",2,5,5,5,1,3,4,2,3,2,1,3,3,2,1,3,1,3,4,4,2,3,1,1,1,5,3,2,1,30
"835",2,8,7,9,1,1,2,2,2,1,1,2,3,1,1,3,1,3,4,3,1,3,1,1,1,3,1,1,2,37
"836",2,9,8,8,1,2,3,2,2,1,1,2,3,1,1,2,1,2,4,2,1,3,1,1,1,3,2,1,2,39
"837",2,7,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,4,1,1,2,20
"838",2,5,6,5,1,1,3,2,2,2,1,2,3,1,1,2,1,1,1,2,3,2,2,2,2,6,2,2,1,28
"839",2,6,10,7,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,3,1,2,2,1,1,2,1,1,2,42
"840",2,2,7,5,2,1,1,1,1,1,1,1,2,1,1,2,1,2,3,3,1,1,2,1,1,3,1,1,1,38
"841",2,5,5,5,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"842",1,2,1,2,2,3,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,2,2,2,2,4,1,1,1,20
"843",2,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,27
"844",2,5,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,23
"845",2,5,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,21
"846",2,4,4,5,1,1,3,3,2,3,1,2,3,3,1,3,1,4,2,3,2,2,3,2,2,4,1,2,1,27
"847",2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,18
"848",2,9,6,6,1,2,2,2,2,1,1,1,3,1,1,2,4,1,3,4,1,3,1,1,1,5,2,1,1,30
"849",2,8,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38
"850",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,31
"851",2,6,2,4,2,1,1,1,1,2,1,1,1,1,1,1,1,3,4,5,5,1,1,2,1,5,1,1,1,18
"852",2,6,7,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,25
"853",2,8,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,2,25
"854",2,7,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,2,1,9,1,1,1,27
"855",2,8,8,6,1,4,2,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,1,1,6,1,2,1,21
"856",2,7,7,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,18
"857",2,7,9,4,1,2,4,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,5,1,1,1,21
"858",1,6,10,5,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,2,20
"859",1,6,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,2,20
"860",1,4,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,19
"861",2,5,4,5,1,1,2,3,3,2,2,2,3,3,1,3,1,3,3,3,3,4,4,3,3,6,2,2,1,38
"862",2,5,5,4,1,3,4,2,3,2,2,2,2,3,2,3,2,3,3,4,3,5,3,2,2,6,2,2,1,35
"863",2,8,7,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,1,2,1,1,4,1,1,1,1,25
"864",2,8,8,7,2,6,7,4,5,6,1,1,5,1,1,1,1,1,5,5,1,5,1,5,1,7,1,1,1,22
"865",2,10,8,6,1,1,1,1,1,1,1,6,4,1,1,1,1,1,4,1,3,9,1,1,1,8,1,1,1,39
"866",2,9,10,9,1,1,1,2,1,1,1,2,2,1,1,1,1,1,3,4,1,3,1,1,1,2,1,1,2,35
"867",2,9,9,8,1,2,2,2,1,1,1,2,2,1,1,1,1,1,3,3,1,3,1,1,1,3,2,1,2,34
"868",2,8,10,6,1,2,2,2,2,1,1,2,2,1,1,2,1,1,3,3,1,2,10,10,10,1,1,1,2,39
"869",2,8,8,6,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,3,1,2,1,1,1,3,1,1,1,54
"870",2,5,4,3,1,1,3,2,4,3,1,2,3,4,3,4,3,4,5,5,2,6,4,3,3,8,5,4,1,21
"871",2,7,6,5,1,1,2,1,3,1,1,1,5,1,1,1,1,1,1,1,1,3,2,1,1,6,1,1,1,39
"872",2,9,9,8,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,4,1,1,1,4,6,1,4,1,52
"873",2,9,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,1,1,1,8,1,1,2,47
"874",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,1,1,1,7,1,1,2,46
"875",2,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,4,1,1,3,1,1,62
"876",2,10,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62
